2014040713020;3-04-2014;31-03-2014;PWM;Portland International Jetport;UAL;Property Damage;Checked Baggage;"Baggage/Cases/Purses; Other";000;Deny;
2014040713021;1-04-2014;16-03-2014;LIH;Lihue Airport;Alaska Airlines;Property Damage;Checked Baggage;Clothing;000;Deny;
2014040713022;31-03-2014;2-12-2013;FLL;Ft. Lauderdale-Hollywood International;UAL;Passenger Property Loss;Checked Baggage;Clothing;46872;Settle;
2014040713023;3-04-2014;3-03-2014;PHL;Philadelphia International Airport;USAir;Passenger Property Loss;Checkpoint;Personal Electronics;12524;Settle;
2014040713024;1-04-2014;13-03-2014;XNA;Northwest Arkansas Regional;UAL;Property Damage;Checked Baggage;Clothing;;;
2014040713025;2-04-2014;30-03-2014;CHS;Charleston International;Southwest Airlines;Passenger Property Loss;Checkpoint;Clothing;000;Deny;
2014040713026;31-03-2014;5-03-2014;ATL;Hartsfield-Jackson Atlanta International Airport;American Airlines;Passenger Property Loss;Checked Baggage;Clothing;2442;Approve in Full;
2014040713027;2-04-2014;14-03-2014;PHX;Phoenix Sky Harbor International;USAir;Passenger Property Loss;Checked Baggage;Other;8850;Approve in Full;
2014040713028;3-04-2014;19-03-2014;BNA;Nashville International;Southwest Airlines;Property Damage;Checked Baggage;Other;1.30000;Approve in Full;
2014040713029;1-04-2014;14-03-2014;BDL;Bradley International Airport;Southwest Airlines;Passenger Property Loss;Checked Baggage;Travel Accessories;000;Deny;
2014040713030;3-04-2014;15-03-2014;ABQ;Albuquerque International Sunport Airport;Delta Air Lines;Property Damage;Checked Baggage;Home Decor;000;Deny;
2014040713031;2-04-2014;27-03-2014;FLL;Ft. Lauderdale-Hollywood International;USAir;Property Damage;Checked Baggage;Computer & Accessories;;;
2014040713032;3-04-2014;7-03-2014;TYS;Mcghee Tyson Knoxville;Allegiant Air;Property Damage;Checked Baggage;Computer & Accessories;;;
2014040713033;1-04-2014;28-12-2013;CMH;Port Columbus International;USAir;Passenger Property Loss;Checked Baggage;Travel Accessories;1008;Approve in Full;
2014040713034;1-04-2014;24-03-2014;CMH;Port Columbus International;USAir;Passenger Property Loss;Checked Baggage;Travel Accessories;1008;Approve in Full;
2014040713035;3-04-2014;6-02-2014;SJU;Luis Munoz Marin International;Seaborne Airlines;Passenger Property Loss;Checked Baggage;Personal Electronics;000;Deny;
2014040713036;1-04-2014;20-02-2014;BWI;Baltimore/Washington Intl Thurgood Marshall;Southwest Airlines;Property Damage;Checked Baggage;Clothing;14200;Approve in Full;
2014040713037;31-03-2014;19-02-2014;PHL;Philadelphia International Airport;Air Canada;Property Damage;Checked Baggage;Baggage/Cases/Purses;000;Deny;
2014040713038;1-04-2014;17-01-2014;HNL;Honolulu International Airport;Delta Air Lines;Passenger Property Loss;Checked Baggage;Clothing;000;Deny;
2014040713040;3-04-2014;20-02-2014;HNL;Honolulu International Airport;UAL;Passenger Property Loss;Checked Baggage;Travel Accessories;1499;Approve in Full;
2014040713041;28-03-2014;15-01-2014;DTW;Detroit Metropolitan Wayne County Airport;Delta Air Lines;Passenger Property Loss;Checked Baggage;Baggage/Cases/Purses;000;Deny;
2014040713042;4-04-2014;22-03-2014;IAH;Houston - George Bush Intercontinental Airport;UAL;Property Damage;Checkpoint;Personal Electronics;29272;Settle;
2014040713043;3-04-2014;13-03-2014;MDT;Harrisburg International;American Airlines;Passenger Property Loss;Checked Baggage;Jewelry & Watches;000;Deny;
2014040713044;3-04-2014;29-03-2014;FLL;Ft. Lauderdale-Hollywood International;Jet Blue;Passenger Property Loss;Checked Baggage;Other;;;
2014040713045;3-04-2014;30-03-2014;PHL;Philadelphia International Airport;Delta Air Lines;Passenger Property Loss;Checkpoint;Jewelry & Watches;;;
2014040713046;1-04-2014;19-02-2014;BNA;Nashville International;Southwest Airlines;Property Damage;Checked Baggage;Sporting Equipment & Supplies;;;
2014040713047;3-04-2014;30-03-2014;EWR;Newark International Airport;UAL;Passenger Property Loss;Checkpoint;;4000;Approve in Full;
2014040713048;1-04-2014;5-03-2014;PHX;Phoenix Sky Harbor International;Southwest Airlines;Passenger Property Loss;Checked Baggage;Clothing;4444;Approve in Full;
2014040713049;3-04-2014;23-03-2014;RDU;Raleigh-Durham International;USAir;Property Damage;Checked Baggage;Home Decor;5299;Approve in Full;
2014040713050;1-04-2014;14-03-2014;PHX;Phoenix Sky Harbor International;USAir;Passenger Property Loss;Checked Baggage;Currency;;;
2014040713051;29-03-2014;24-02-2014;MHT;Manchester Regional Airport;USAir;Passenger Property Loss;Checked Baggage;Food & Drink;5034;Approve in Full;
2014040713052;2-04-2014;7-03-2014;LAX;Los Angeles International Airport;Southwest Airlines;Property Damage;Checkpoint;Jewelry & Watches;43253;Approve in Full;
2014040713053;28-03-2014;19-03-2014;PHX;Phoenix Sky Harbor International;USAir;Passenger Property Loss;Checkpoint;Food & Drink;7050;Approve in Full;
2014040713054;2-04-2014;22-02-2014;CLT;Charlotte/Douglas International Airport;USAir;Passenger Property Loss;Checkpoint;Baggage/Cases/Purses;3740;Approve in Full;
2014040713055;3-04-2014;24-03-2014;LAS;McCarran International;Southwest Airlines;Passenger Property Loss;Checked Baggage;Other;000;Deny;
2014040813056;3-04-2014;4-03-2014;IND;Indianapolis International;Delta Air Lines;Property Damage;Checked Baggage;Baggage/Cases/Purses;32500;Approve in Full;
2014040813058;3-04-2014;15-03-2014;EWR;Newark International Airport;UAL;Passenger Property Loss;Checked Baggage;Baggage/Cases/Purses;1000;Approve in Full;
2014040813059;3-04-2014;25-02-2014;TPA;Tampa International;Southwest Airlines;Property Damage;Checked Baggage;Cosmetics & Grooming;000;Deny;
2014040813060;3-04-2014;16-03-2014;ATL;Hartsfield-Jackson Atlanta International Airport;Delta Air Lines;Passenger Property Loss;Checked Baggage;Clothing;000;Deny;
2014040813061;3-04-2014;11-11-2013;IAD;Washington Dulles International;UAL;Passenger Property Loss;Checked Baggage;Travel Accessories;000;Deny;
2014040813062;3-04-2014;15-03-2014;SEA;Seattle-Tacoma International;Alaska Airlines;Passenger Property Loss;Checked Baggage;Baggage/Cases/Purses;10000;Settle;
2014040813063;4-04-2014;30-12-2013;SEA;Seattle-Tacoma International;Alaska Airlines;Property Damage;Checkpoint;Computer & Accessories;;;
2014040813064;1-04-2014;10-03-2014;HOU;William P. Hobby;Southwest Airlines;Property Damage;Checked Baggage;Baggage/Cases/Purses;000;Deny;
2014040813065;3-04-2014;24-03-2014;LAS;McCarran International;Jet Blue;Passenger Property Loss;Checked Baggage;Currency;000;Deny;
2014040813066;1-04-2014;19-03-2014;OGG;Kahului-Maui HI;American Airlines;Property Damage;Checked Baggage;Baggage/Cases/Purses;9566;Approve in Full;
2014040813067;1-04-2014;12-03-2014;LAS;McCarran International;UAL;Property Damage;Checked Baggage;Home Decor;000;Deny;
2014040813068;1-04-2014;9-03-2014;STL;Lambert St. Louis International;American Airlines;Property Damage;Checked Baggage;Travel Accessories;1000;Approve in Full;
2014040813069;4-04-2014;28-01-2014;DTW;Detroit Metropolitan Wayne County Airport;Southwest Airlines;Passenger Property Loss;Checkpoint;Currency;000;Deny;
2014040813070;6-04-2014;22-03-2014;SEA;Seattle-Tacoma International;Delta Air Lines;Passenger Property Loss;Checked Baggage;Cosmetics & Grooming;5548;Settle;
2014040813071;4-04-2014;6-03-2014;JFK;John F. Kennedy International;Aero Flot;Property Damage;Checked Baggage;Baggage/Cases/Purses;16900;Approve in Full;
2014040913072;9-04-2014;26-02-2014;MSP;Minneapolis/ St.Paul International Airport;Southwest Airlines;Passenger Property Loss;Checked Baggage;Cosmetics & Grooming;000;Deny;
2014040913073;4-04-2014;22-03-2014;MIA;Miami International Airport;American Airlines;Property Damage;Checked Baggage;Baggage/Cases/Purses;;;
2014040913074;3-04-2014;28-03-2014;BWI;Baltimore/Washington Intl Thurgood Marshall;British Airways;Passenger Property Loss;Checked Baggage;Medical/Science;;;
2014040913075;3-04-2014;27-03-2014;BWI;Baltimore/Washington Intl Thurgood Marshall;AirTran Airlines;Passenger Property Loss;Checked Baggage;"Baggage/Cases/Purses; Jewelry & Watches";000;Deny;
2014040913076;3-04-2014;16-03-2014;MIA;Miami International Airport;American Airlines;Passenger Property Loss;Checked Baggage;Baggage/Cases/Purses;;;
2014040913077;4-04-2014;31-03-2014;JFK;John F. Kennedy International;Delta Air Lines;Passenger Property Loss;Checked Baggage;Sporting Equipment & Supplies;;;
2014040913078;4-04-2014;22-03-2014;LGA;LaGuardia;USAir;Passenger Property Loss;Checked Baggage;Jewelry & Watches;000;Deny;
2014040913079;2-04-2014;19-02-2014;FLL;Ft. Lauderdale-Hollywood International;Delta Air Lines;Passenger Property Loss;Checked Baggage;Clothing;000;Deny;
2014040913080;7-04-2014;19-03-2014;JFK;John F. Kennedy International;Alitalia;Passenger Property Loss;Checked Baggage;Personal Electronics;30000;Settle;
2014040913081;4-04-2014;6-03-2014;PHL;Philadelphia International Airport;USAir;Passenger Property Loss;Checkpoint;Tools & Home Improvement Supplies;;;
2014040913082;4-04-2014;22-12-2013;MIA;Miami International Airport;American Airlines;Property Damage;Checked Baggage;Clothing;000;Deny;
2014040913083;7-04-2014;28-03-2014;DAL;Dallas Love Field;Southwest Airlines;Property Damage;Checked Baggage;Clothing;000;Deny;
2014040913084;7-04-2014;31-12-2013;RNO;Reno/Tahoe International;UAL;Property Damage;Checked Baggage;Travel Accessories;3539;Approve in Full;
2014040913085;3-04-2014;17-03-2014;BUR;Bob Hope;Southwest Airlines;Passenger Property Loss;Checkpoint;Cosmetics & Grooming;7500;Approve in Full;
2014040913086;7-04-2014;28-03-2014;CLT;Charlotte/Douglas International Airport;USAir;Passenger Property Loss;Checked Baggage;Jewelry & Watches;000;Deny;
2014040913087;4-04-2014;15-03-2014;RNO;Reno/Tahoe International;Southwest Airlines;Passenger Property Loss;Checked Baggage;Other;000;Deny;
2014040913088;6-04-2014;12-09-2013;JFK;John F. Kennedy International;British Airways;Property Damage;Checked Baggage;Musical Instruments & Accessories;000;Deny;
2014040913089;7-04-2014;21-02-2014;ATL;Hartsfield-Jackson Atlanta International Airport;Delta Air Lines;Passenger Property Loss;Checked Baggage;"Clothing; Cosmetics & Grooming";000;Deny;
2014040913090;7-04-2014;31-03-2014;SRQ;Sarasota Bradenton International;Delta Air Lines;Personal Injury;Checkpoint;Other;000;Deny;
2014040913091;2-04-2014;4-10-2013;IAD;Washington Dulles International;UAL;Passenger Property Loss;Checked Baggage;Jewelry & Watches;000;Deny;
2014040913092;3-04-2014;1-12-2013;BDL;Bradley International Airport;American Airlines;Property Damage;Checked Baggage;Baggage/Cases/Purses;;;
2014040913093;4-04-2014;18-12-2013;SEA;Seattle-Tacoma International;Delta Air Lines;Property Damage;Checked Baggage;Food & Drink;3300;Approve in Full;
2014040913094;7-04-2014;30-03-2014;MCO;Orlando International Airport;Southwest Airlines;Passenger Property Loss;Checked Baggage;;000;Deny;
2014040913095;7-04-2014;18-03-2014;PBI;Palm Beach International;American Airlines;Property Damage;Checkpoint;Personal Accessories;;;
2014040913096;7-04-2014;5-10-2013;DFW;Dallas-Fort Worth International Airport;Jet Blue;Passenger Property Loss;Checkpoint;Jewelry & Watches;83584;Settle;
2014040913097;7-04-2014;8-03-2014;SHV;Shreveport Regional;Delta Air Lines;Property Damage;Checkpoint;Clothing;000;Deny;
2014041013098;4-04-2014;1-03-2014;CLT;Charlotte/Douglas International Airport;UAL;Property Damage;Checked Baggage;Sporting Equipment & Supplies;000;Deny;
2014041013099;9-04-2014;2-03-2014;SEA;Seattle-Tacoma International;Alaska Airlines;Property Damage;Checkpoint;Computer & Accessories;;;
2014041013100;4-04-2014;3-03-2014;LGA;LaGuardia;Delta Air Lines;Property Damage;Checked Baggage;Computer & Accessories;000;Deny;
2014041013101;6-04-2014;25-03-2014;MIA;Miami International Airport;American Airlines;Passenger Property Loss;Checked Baggage;Cosmetics & Grooming;;;
2014041013102;6-04-2014;22-03-2014;PHL;Philadelphia International Airport;USAir;Property Damage;Checkpoint;Personal Accessories;20000;Approve in Full;
2014041013103;8-04-2014;3-04-2014;DFW;Dallas-Fort Worth International Airport;American Airlines;Property Damage;Checked Baggage;Sporting Equipment & Supplies;98243;Settle;
2014041013104;10-04-2014;18-02-2014;SLC;Salt Lake City International Airport;Delta Air Lines;Property Damage;Checkpoint;Musical Instruments & Accessories;10171;Approve in Full;
2014041013105;6-04-2014;4-04-2014;BWI;Baltimore/Washington Intl Thurgood Marshall;Delta Air Lines;Passenger Property Loss;Checked Baggage;Currency;000;Deny;
2014041013106;7-04-2014;26-03-2014;AVP;Wilkes-Barre/Scranton International;UAL;Property Damage;Checked Baggage;Baggage/Cases/Purses;6402;Approve in Full;
2014041013107;6-04-2014;27-03-2014;MCO;Orlando International Airport;Southwest Airlines;Passenger Property Loss;Checkpoint;Other;1999;Approve in Full;
2014041013108;6-04-2014;30-01-2014;JFK;John F. Kennedy International;Delta Air Lines;Passenger Property Loss;Checked Baggage;Other;000;Deny;
2014041013109;7-04-2014;6-04-2014;SAT;San Antonio International;;Property Damage;Checkpoint;Computer & Accessories;000;Deny;
2014041013110;4-04-2014;28-09-2013;JFK;John F. Kennedy International;Delta Air Lines;Passenger Property Loss;Checkpoint;Jewelry & Watches;000;Deny;
2014041013111;4-04-2014;17-03-2014;ALB;Albany International;Delta Air Lines;Property Damage;Checked Baggage;Clothing;000;Deny;
2014041013112;8-04-2014;9-06-2013;MEM;Memphis International Airport;;Property Damage;Checkpoint;Personal Accessories;13077;Approve in Full;
2014041013113;7-04-2014;14-03-2014;LAX;Los Angeles International Airport;Volaris Airlines;Property Damage;Checkpoint;Travel Accessories;8639;Approve in Full;
2014041013114;8-04-2014;5-04-2014;MIA;Miami International Airport;Air Portugal;Passenger Property Loss;Checked Baggage;Jewelry & Watches;;;
2014041013115;6-04-2014;27-03-2014;ORD;Chicago O'Hare International Airport;UAL;Passenger Property Loss;Checked Baggage;Cameras;000;Deny;
2014041013116;10-04-2014;6-04-2014;BOS;Boston (Logan) International Airport;Swiss Air;Property Damage;Checked Baggage;Home Decor;61954;Settle;
2014041013117;7-04-2014;7-03-2014;LAX;Los Angeles International Airport;American Airlines;Passenger Property Loss;Checked Baggage;Clothing;20000;Approve in Full;
2014041013118;7-04-2014;8-03-2014;LAX;Los Angeles International Airport;Delta Air Lines;Passenger Property Loss;Checked Baggage;Jewelry & Watches;;;
2014041013119;8-04-2014;27-02-2014;MCO;Orlando International Airport;UAL;Property Damage;Checkpoint;Baggage/Cases/Purses;11496;Approve in Full;
2014041013120;8-04-2014;4-04-2014;;;;Property Damage;;Medical/Science;;;
2014041013121;4-04-2014;18-03-2014;LAX;Los Angeles International Airport;American Airlines;Passenger Property Loss;Checked Baggage;Jewelry & Watches;;;
2014041013122;7-04-2014;25-03-2014;PHX;Phoenix Sky Harbor International;Southwest Airlines;Passenger Property Loss;Checked Baggage;Cameras;22500;Approve in Full;
2014041013123;9-04-2014;31-03-2014;JFK;John F. Kennedy International;Avianca;Passenger Property Loss;Checked Baggage;Other;;;
2014041013124;7-04-2014;21-03-2014;MCO;Orlando International Airport;UAL;Passenger Property Loss;Checked Baggage;Travel Accessories;687;Approve in Full;
2014041013125;7-04-2014;5-04-2014;IAD;Washington Dulles International;British Airways;Passenger Property Loss;Checked Baggage;Travel Accessories;;;
2014041013126;8-04-2014;6-04-2014;CMH;Port Columbus International;Delta Air Lines;Passenger Property Loss;Checkpoint;Clothing;9500;Approve in Full;
2014041013127;9-04-2014;3-04-2014;RSW;Southwest Florida International;Jet Blue;Passenger Property Loss;Checked Baggage;Cosmetics & Grooming;000;Deny;
2014041013128;8-04-2014;23-09-2013;JFK;John F. Kennedy International;Air Berlin;Property Damage;Checked Baggage;Other;5225;Settle;
2014041013129;8-04-2014;28-03-2014;JFK;John F. Kennedy International;Jet Blue;Property Damage;Checked Baggage;Computer & Accessories;000;Deny;
2014041013130;8-04-2014;6-04-2014;PBI;Palm Beach International;Jet Blue;Passenger Property Loss;Checkpoint;Currency;000;Deny;
2014041013131;8-04-2014;26-03-2014;JAX;Jacksonville International;USAir;Passenger Property Loss;Checked Baggage;Clothing;;;
2014041013132;8-04-2014;22-03-2014;PHX;Phoenix Sky Harbor International;USAir;Property Damage;Checked Baggage;"Cosmetics & Grooming; Cosmetics & Grooming";000;Deny;
2014041013133;7-04-2014;26-02-2014;MCO;Orlando International Airport;Southwest Airlines;Passenger Property Loss;Checked Baggage;Medical/Science;;;
2014041013134;4-04-2014;18-03-2014;PHX;Phoenix Sky Harbor International;USAir;Passenger Property Loss;Checkpoint;Personal Electronics;;;
2014041013135;8-04-2014;1-03-2014;ANC;Ted Stevens Anchorage International Airport;Delta Air Lines;Property Damage;Checkpoint;Computer & Accessories;000;Deny;
2014041013136;7-04-2014;24-03-2014;MIA;Miami International Airport;American Airlines;Property Damage;Checked Baggage;Baggage/Cases/Purses;000;Deny;
2014041013137;10-04-2014;3-04-2014;PHX;Phoenix Sky Harbor International;Southwest Airlines;Passenger Property Loss;Checked Baggage;Travel Accessories;;;
2014041013138;5-04-2014;3-02-2014;LAX;Los Angeles International Airport;Qantas Airlines;Passenger Property Loss;Checked Baggage;Personal Electronics;4177;Approve in Full;
2014041013139;7-04-2014;14-03-2014;BDL;Bradley International Airport;Southwest Airlines;Property Damage;Checked Baggage;Baggage/Cases/Purses;000;Deny;
2014041013140;8-04-2014;11-03-2014;DEN;Denver International Airport;Delta Air Lines;Passenger Property Loss;Checked Baggage;Personal Electronics;;;
2014041113141;8-04-2014;4-04-2014;EWR;Newark International Airport;Jet Blue;Passenger Property Loss;Checked Baggage;"Other; Other";000;Deny;
2014041113142;8-04-2014;29-03-2014;HPN;Westchester County White Plains;USAir;Passenger Property Loss;Checked Baggage;Clothing;000;Deny;
2014041113143;8-04-2014;25-03-2014;OAK;Metropolitan Oakland International;USAir;Passenger Property Loss;Checked Baggage;Clothing;000;Deny;
2014041113144;8-04-2014;6-04-2014;ATL;Hartsfield-Jackson Atlanta International Airport;Delta Air Lines;Passenger Property Loss;Checked Baggage;Cosmetics & Grooming;19394;Settle;
2014041113145;8-04-2014;2-04-2014;CLT;Charlotte/Douglas International Airport;USAir;Property Damage;Checked Baggage;Food & Drink;000;Deny;
2014041113146;8-04-2014;17-03-2014;MCO;Orlando International Airport;Southwest Airlines;Property Damage;Checkpoint;Other;1200;Approve in Full;
2014041113147;11-04-2014;26-03-2014;EWR;Newark International Airport;UAL;Passenger Property Loss;Checkpoint;Clothing;000;Deny;
2014041113148;11-04-2014;8-03-2014;SAN;San Diego International;UAL;Property Damage;Checked Baggage;Baggage/Cases/Purses;6900;Approve in Full;
2014041113149;8-04-2014;27-02-2014;SDF;Louisville International;Southwest Airlines;Passenger Property Loss;Checked Baggage;"Baggage/Cases/Purses; Clothing; Cosmetics & Grooming";;;
2014041113150;6-04-2014;27-02-2014;MIA;Miami International Airport;American Airlines;Personal Injury;Checkpoint;;000;Deny;
2014041113151;8-04-2014;2-04-2014;MCO;Orlando International Airport;UAL;Property Damage;Checked Baggage;Clothing;6569;Approve in Full;
2014041113152;8-04-2014;14-03-2014;DCA;Ronald Reagan Washington National Airport;USAir;Passenger Property Loss;Checkpoint;Jewelry & Watches;;;
2014041113153;9-04-2014;30-03-2014;EWR;Newark International Airport;UAL;Property Damage;Checked Baggage;Other;;;
2014041113154;7-04-2014;16-03-2014;LAS;McCarran International;Southwest Airlines;Passenger Property Loss;Checked Baggage;Cosmetics & Grooming;000;Deny;
2014041113155;9-04-2014;9-03-2014;MCO;Orlando International Airport;UAL;Passenger Property Loss;Checked Baggage;Travel Accessories;000;Deny;
2014041113156;9-04-2014;1-03-2014;BOI;Boise Air Terminal/Gowen Field;Alaska Airlines;Property Damage;Checkpoint;Baggage/Cases/Purses;000;Deny;
2014041113157;9-04-2014;8-02-2014;DFW;Dallas-Fort Worth International Airport;UAL;Property Damage;Checked Baggage;Baggage/Cases/Purses;1624;Settle;
2014041113158;9-04-2014;30-03-2014;MIA;Miami International Airport;Air Berlin;Passenger Property Loss;Checked Baggage;Clothing;000;Deny;
2014041113159;7-04-2014;28-03-2014;LGA;LaGuardia;American Airlines;Passenger Property Loss;Checked Baggage;Computer & Accessories;000;Deny;
2014041113160;9-04-2014;29-03-2014;AUS;Austin-Bergstrom International Airport;Southwest Airlines;Property Damage;Checked Baggage;Home Decor;13964;Approve in Full;
2014041113161;8-04-2014;23-03-2014;PDX;Portland International;Alaska Airlines;Passenger Property Loss;Checked Baggage;Personal Accessories;15000;Approve in Full;
2014041113162;9-04-2014;26-03-2014;MCO;Orlando International Airport;Delta Air Lines;Passenger Property Loss;Checked Baggage;Clothing;2129;Approve in Full;
2014041113163;8-04-2014;8-03-2014;AUS;Austin-Bergstrom International Airport;Southwest Airlines;Passenger Property Loss;Checked Baggage;Other;000;Deny;
2014041113164;9-04-2014;23-03-2014;TPA;Tampa International;UAL;Property Damage;Checked Baggage;Sporting Equipment & Supplies;000;Deny;
2014041113165;8-04-2014;29-03-2014;IND;Indianapolis International;Delta Air Lines;Property Damage;Checkpoint;Medical/Science;000;Deny;
2014041113166;7-04-2014;21-03-2014;BWI;Baltimore/Washington Intl Thurgood Marshall;Southwest Airlines;Passenger Property Loss;Checked Baggage;Sporting Equipment & Supplies;000;Deny;
2014041113167;11-04-2014;13-03-2014;GEG;Spokane International;Southwest Airlines;Passenger Property Loss;Checked Baggage;"Sporting Equipment & Supplies; Travel Accessories";000;Deny;
2014041113168;9-04-2014;5-12-2013;LAX;Los Angeles International Airport;Southwest Airlines;Passenger Property Loss;Checked Baggage;"Jewelry & Watches; Jewelry & Watches";000;Deny;
2014041113169;7-04-2014;18-03-2014;PDX;Portland International;Southwest Airlines;Property Damage;Checked Baggage;Computer & Accessories;84611;Settle;
2014041113170;9-04-2014;23-03-2014;F;Foreign airport;Etihad Airways;Property Damage;Checked Baggage;Baggage/Cases/Purses;000;Deny;
2014041113171;7-04-2014;11-03-2014;AUS;Austin-Bergstrom International Airport;British Airways;Property Damage;Checked Baggage;Clothing;19532;Settle;
2014041113172;10-04-2014;29-03-2014;DFW;Dallas-Fort Worth International Airport;Alaska Airlines;Personal Injury;Checked Baggage;Cameras;000;Deny;
2014041113173;9-04-2014;4-03-2014;MIA;Miami International Airport;Air Canada;Passenger Property Loss;Checked Baggage;Cosmetics & Grooming;20000;Approve in Full;
2014041113174;9-04-2014;2-02-2014;TUL;Tulsa International Airport;American Airlines;Passenger Property Loss;Checked Baggage;Travel Accessories;000;Deny;
2014041113175;9-04-2014;31-03-2014;BOS;Boston (Logan) International Airport;UAL;Passenger Property Loss;Checked Baggage;Clothing;000;Deny;
2014041113176;8-04-2014;8-03-2014;SJU;Luis Munoz Marin International;American Airlines;Passenger Property Loss;Checked Baggage;Jewelry & Watches;;;
2014041113177;8-04-2014;24-03-2014;BOS;Boston (Logan) International Airport;Jet Blue;Passenger Property Loss;Checked Baggage;Clothing;000;Deny;
2014041113178;8-04-2014;19-03-2014;RSW;Southwest Florida International;USAir;Passenger Property Loss;Checkpoint;Personal Accessories;000;Deny;
2014041113179;8-04-2014;18-03-2014;ACY;Atlantic City International;Spirit Airlines;Property Damage;Checked Baggage;Baggage/Cases/Purses;11049;Approve in Full;
2014041113180;7-04-2014;7-03-2014;JFK;John F. Kennedy International;American Airlines;Passenger Property Loss;Checked Baggage;Travel Accessories;3000;Approve in Full;
2014041113181;9-04-2014;27-02-2014;EWR;Newark International Airport;UAL;Passenger Property Loss;Checked Baggage;Clothing;000;Deny;
2014041413182;9-04-2014;26-01-2014;RNO;Reno/Tahoe International;American Airlines;Passenger Property Loss;Checked Baggage;Jewelry & Watches;000;Deny;
2014041413183;9-04-2014;9-03-2014;FLL;Ft. Lauderdale-Hollywood International;American Airlines;Passenger Property Loss;Checked Baggage;"Clothing; Other";8097;Approve in Full;
2014041413184;14-04-2014;4-04-2014;ATL;Hartsfield-Jackson Atlanta International Airport;AirTran Airlines;Passenger Property Loss;Checked Baggage;Clothing;000;Deny;
2014041413185;9-04-2014;22-03-2014;LAS;McCarran International;American Airlines;Passenger Property Loss;Checked Baggage;;000;Deny;
2014041413186;10-04-2014;31-03-2014;OMA;Eppley Airfield;USAir;Passenger Property Loss;Checked Baggage;Clothing;000;Deny;
2014041413187;9-04-2014;12-12-2013;PVD;TF Green Airport Providence;Southwest Airlines;Property Damage;Checkpoint;Travel Accessories;17999;Approve in Full;
2014041413188;9-04-2014;19-03-2014;OGG;Kahului-Maui HI;Hawaiian Airlines;Passenger Property Loss;Checked Baggage;Travel Accessories;3600;Approve in Full;
2014041413189;9-04-2014;22-03-2014;TPA;Tampa International;Southwest Airlines;Property Damage;Checked Baggage;Baggage/Cases/Purses;42399;Approve in Full;
2014041413190;9-04-2014;19-03-2014;FLL;Ft. Lauderdale-Hollywood International;Spirit Airlines;Passenger Property Loss;Checked Baggage;Travel Accessories;855;Approve in Full;
2014041413191;9-04-2014;26-03-2014;PHL;Philadelphia International Airport;American Airlines;Passenger Property Loss;Checked Baggage;Baggage/Cases/Purses;;;
2014041413192;10-04-2014;4-04-2014;SDF;Louisville International;Southwest Airlines;Passenger Property Loss;Checked Baggage;Medical/Science;;;
2014041413193;9-04-2014;7-03-2014;IAH;Houston - George Bush Intercontinental Airport;UAL;Property Damage;Checked Baggage;;6000;Approve in Full;
2014041413194;9-04-2014;31-03-2014;PVD;TF Green Airport Providence;Southwest Airlines;Passenger Property Loss;Checked Baggage;Jewelry & Watches;000;Deny;
2014041413195;4-04-2014;2-04-2014;F;Foreign airport;Delta Air Lines;Passenger Property Loss;Checked Baggage;Jewelry & Watches;000;Deny;
2014041413196;9-04-2014;20-01-2014;HNL;Honolulu International Airport;UAL;Property Damage;Checked Baggage;"Other; Other";22995;Approve in Full;
2014041413197;9-04-2014;22-03-2014;LAX;Los Angeles International Airport;UAL;Passenger Property Loss;Checked Baggage;Personal Electronics;000;Deny;
2014041413198;9-04-2014;21-03-2014;SLC;Salt Lake City International Airport;Delta Air Lines;Passenger Property Loss;Checked Baggage;"Baggage/Cases/Purses; Other";11499;Settle;
2014041413199;5-04-2014;5-03-2014;MCO;Orlando International Airport;Southwest Airlines;Passenger Property Loss;Checked Baggage;Clothing;8500;Approve in Full;
2014041413200;4-04-2014;30-03-2014;IDA;Idaho Falls Regional;Allegiant Air;Property Damage;Checked Baggage;Computer & Accessories;000;Deny;
2014041413201;9-04-2014;26-03-2014;MCO;Orlando International Airport;Delta Air Lines;Passenger Property Loss;Checked Baggage;Travel Accessories;1050;Approve in Full;
2014041413202;10-04-2014;13-03-2014;SEA;Seattle-Tacoma International;Alaska Airlines;Passenger Property Loss;Checked Baggage;Jewelry & Watches;;;
2014041413203;8-04-2014;17-02-2014;MIA;Miami International Airport;American Airlines;Passenger Property Loss;Checked Baggage;Clothing;2914;Approve in Full;
2014041413204;10-04-2014;21-03-2014;RNO;Reno/Tahoe International;American Airlines;Passenger Property Loss;Checked Baggage;Travel Accessories;000;Deny;
2014041413205;9-04-2014;5-04-2014;JFK;John F. Kennedy International;Delta Air Lines;Property Damage;Checked Baggage;Baggage/Cases/Purses;12999;Approve in Full;
2014041413206;8-04-2014;7-03-2014;LAX;Los Angeles International Airport;UAL;Property Damage;Checked Baggage;Household Items;12500;Approve in Full;
2014041413207;10-04-2014;18-03-2014;ATL;Hartsfield-Jackson Atlanta International Airport;Delta Air Lines;Passenger Property Loss;Checkpoint;Other;000;Deny;
2014041413208;10-04-2014;7-04-2014;LAS;McCarran International;Southwest Airlines;Passenger Property Loss;Checked Baggage;Sporting Equipment & Supplies;000;Deny;
2014041413209;8-04-2014;23-03-2014;RDU;Raleigh-Durham International;American Airlines;Property Damage;Checked Baggage;Home Decor;5411;Approve in Full;
